osmid,y,x,highway,street_count,ref,geometry
31259997,48.1945899,16.349252,,3,,POINT (16.349252 48.1945899)
31259998,48.1945967,16.3504166,traffic_signals,3,,POINT (16.3504166 48.1945967)
31259999,48.1951152,16.3509135,,3,,POINT (16.3509135 48.1951152)
31260006,48.1947629,16.3448567,,3,,POINT (16.3448567 48.1947629)
31260010,48.1936493,16.3428785,,4,,POINT (16.3428785 48.1936493)
31260013,48.1952128,16.3416439,,3,,POINT (16.3416439 48.1952128)
31260077,48.1903274,16.3508475,traffic_signals,4,,POINT (16.3508475 48.1903274)
31260179,48.2002771,16.3491957,,3,,POINT (16.3491957 48.2002771)
31262596,48.2088051,16.3448906,,3,,POINT (16.3448906 48.2088051)
31384790,48.2154137,16.4132412,,5,,POINT (16.4132412 48.2154137)
31384850,48.2148811,16.4140227,,5,,POINT (16.4140227 48.2148811)
31384853,48.2128425,16.4179179,traffic_signals,3,,POINT (16.4179179 48.2128425)
31582467,48.2435844,16.4374041,traffic_signals,4,,POINT (16.4374041 48.2435844)
31582475,48.2345376,16.4091173,traffic_signals,3,,POINT (16.4091173 48.2345376)
31673324,48.2027931,16.3460177,,4,,POINT (16.3460177 48.2027931)
31673327,48.2072743,16.344842,,3,,POINT (16.344842 48.2072743)
31673329,48.2071121,16.3456095,,3,,POINT (16.3456095 48.2071121)
31673331,48.2099731,16.3469174,,3,,POINT (16.3469174 48.2099731)
31673334,48.2102933,16.3454669,,3,,POINT (16.3454669 48.2102933)
31673337,48.1956554,16.342577,,3,,POINT (16.342577 48.1956554)
31673339,48.1996912,16.3332979,,4,,POINT (16.3332979 48.1996912)
31673855,48.241803,16.4344939,,4,,POINT (16.4344939 48.241803)
31673856,48.2416571,16.4346377,,4,,POINT (16.4346377 48.2416571)
31904430,48.2130837,16.4379092,,3,,POINT (16.4379092 48.2130837)
32452034,48.2248424,16.3995801,,3,,POINT (16.3995801 48.2248424)
32452044,48.2253297,16.4003477,traffic_signals,5,,POINT (16.4003477 48.2253297)
32452094,48.2224521,16.3987205,traffic_signals,4,,POINT (16.3987205 48.2224521)
32452159,48.2244409,16.3988323,,4,,POINT (16.3988323 48.2244409)
32452325,48.2197625,16.4128982,,3,,POINT (16.4128982 48.2197625)
32452464,48.2192527,16.4120309,,4,,POINT (16.4120309 48.2192527)
32585255,48.2350695,16.3866221,,4,,POINT (16.3866221 48.2350695)
32585265,48.2304692,16.3867532,traffic_signals,4,,POINT (16.3867532 48.2304692)
32619772,48.1901121,16.3719196,traffic_signals,4,,POINT (16.3719196 48.1901121)
32637435,48.2084424,16.3305762,,4,,POINT (16.3305762 48.2084424)
32637436,48.2071693,16.3301396,,4,,POINT (16.3301396 48.2071693)
32637437,48.2046993,16.3292926,,3,,POINT (16.3292926 48.2046993)
32637438,48.2051486,16.3263773,,4,,POINT (16.3263773 48.2051486)
32637439,48.2057334,16.3224385,,3,,POINT (16.3224385 48.2057334)
32637440,48.2058914,16.3213763,,3,,POINT (16.3213763 48.2058914)
32637441,48.206059,16.3203445,traffic_signals,4,,POINT (16.3203445 48.206059)
32637442,48.2062131,16.3193353,,3,,POINT (16.3193353 48.2062131)
32637443,48.2063728,16.3182886,,3,,POINT (16.3182886 48.2063728)
32637444,48.2076446,16.3187046,,4,,POINT (16.3187046 48.2076446)
32637445,48.2073268,16.3207849,,4,,POINT (16.3207849 48.2073268)
32637446,48.2071616,16.3218663,,4,,POINT (16.3218663 48.2071616)
32637447,48.2070049,16.3228916,,4,,POINT (16.3228916 48.2070049)
32637448,48.206696,16.3248761,,3,,POINT (16.3248761 48.206696)
32637449,48.2082111,16.3232987,,4,,POINT (16.3232987 48.2082111)
32637450,48.2083675,16.3222476,,4,,POINT (16.3222476 48.2083675)
32637451,48.20853,16.321202,traffic_signals,4,,POINT (16.321202 48.20853)
32637452,48.2088468,16.3191179,,4,,POINT (16.3191179 48.2088468)
32637453,48.2090148,16.3180554,traffic_signals,4,,POINT (16.3180554 48.2090148)
32637455,48.2115597,16.3189532,traffic_signals,4,,POINT (16.3189532 48.2115597)
32637456,48.2112409,16.3210464,,3,,POINT (16.3210464 48.2112409)
32637457,48.2110822,16.3220749,,4,,POINT (16.3220749 48.2110822)
32637458,48.2109254,16.3231119,,3,,POINT (16.3231119 48.2109254)
32637459,48.2107675,16.3241617,,3,,POINT (16.3241617 48.2107675)
32637460,48.210463,16.3261491,,4,,POINT (16.3261491 48.210463)
32637461,48.2056515,16.3317388,traffic_signals,4,,POINT (16.3317388 48.2056515)
32637462,48.2061101,16.3287135,,4,,POINT (16.3287135 48.2061101)
32637463,48.2059569,16.3297239,,4,,POINT (16.3297239 48.2059569)
32637464,48.2058013,16.3307506,,4,,POINT (16.3307506 48.2058013)
32637465,48.2098093,16.3216192,,4,,POINT (16.3216192 48.2098093)
32637466,48.2096496,16.3226657,,4,,POINT (16.3226657 48.2096496)
32637467,48.2094873,16.3237295,,4,,POINT (16.3237295 48.2094873)
32637468,48.2104505,16.3174592,,4,,POINT (16.3174592 48.2104505)
32637469,48.2106061,16.3164066,,3,,POINT (16.3164066 48.2106061)
32637470,48.2107562,16.3153914,,4,,POINT (16.3153914 48.2107562)
32637471,48.2109738,16.3139596,,4,,POINT (16.3139596 48.2109738)
32637472,48.2117203,16.3179063,,3,,POINT (16.3179063 48.2117203)
32637473,48.2120996,16.3154164,traffic_signals,3,,POINT (16.3154164 48.2120996)
32665500,48.2091602,16.3728955,,4,,POINT (16.3728955 48.2091602)
32665501,48.2096467,16.3734907,,3,,POINT (16.3734907 48.2096467)
32665502,48.2101314,16.3741539,,4,,POINT (16.3741539 48.2101314)
32665503,48.2105462,16.374703,,3,,POINT (16.374703 48.2105462)
32665504,48.2109582,16.3754516,,4,,POINT (16.3754516 48.2109582)
32665506,48.2115137,16.3759236,,3,,POINT (16.3759236 48.2115137)
32665507,48.2118166,16.3761943,,3,,POINT (16.3761943 48.2118166)
32665895,48.2102528,16.3705516,,4,,POINT (16.3705516 48.2102528)
32666352,48.2112615,16.3720356,traffic_signals,4,,POINT (16.3720356 48.2112615)
32666355,48.2104947,16.373425,,4,,POINT (16.373425 48.2104947)
32666356,48.2120857,16.3753103,,3,,POINT (16.3753103 48.2120857)
32666477,48.2109113,16.3731297,,4,,POINT (16.3731297 48.2109113)
32666482,48.2111853,16.3748788,,3,,POINT (16.3748788 48.2111853)
32666486,48.2113483,16.3744072,,3,,POINT (16.3744072 48.2113483)
32666487,48.2109147,16.3738527,,3,,POINT (16.3738527 48.2109147)
32666488,48.2103322,16.3737436,,4,,POINT (16.3737436 48.2103322)
32666489,48.2106987,16.374215,,3,,POINT (16.374215 48.2106987)
32666494,48.2106601,16.3735505,,3,,POINT (16.3735505 48.2106601)
32666495,48.2113521,16.3721665,,3,,POINT (16.3721665 48.2113521)
32666606,48.2123669,16.3718391,,3,,POINT (16.3718391 48.2123669)
32666638,48.2116731,16.3739346,,3,,POINT (16.3739346 48.2116731)
32666714,48.2116228,16.373891,,3,,POINT (16.373891 48.2116228)
32666769,48.2117203,16.3752739,,3,,POINT (16.3752739 48.2117203)
32666770,48.2111025,16.3750967,,4,,POINT (16.3750967 48.2111025)
32666772,48.2115451,16.375301,,3,,POINT (16.375301 48.2115451)
32666780,48.2118325,16.373994,,3,,POINT (16.373994 48.2118325)
32666781,48.2119757,16.3740783,,4,,POINT (16.3740783 48.2119757)
32666782,48.212185,16.3737837,,1,,POINT (16.3737837 48.212185)
32666794,48.2113917,16.3758148,,3,,POINT (16.3758148 48.2113917)
33079191,48.2131924,16.3394444,,4,,POINT (16.3394444 48.2131924)
33079193,48.2132112,16.3384815,,4,,POINT (16.3384815 48.2132112)
33079194,48.2122164,16.3384177,,3,,POINT (16.3384177 48.2122164)
33079195,48.2123904,16.3362871,crossing,4,,POINT (16.3362871 48.2123904)
33079197,48.2149004,16.337134,,4,,POINT (16.337134 48.2149004)
33079198,48.2140665,16.3385269,,4,,POINT (16.3385269 48.2140665)
33079199,48.2132411,16.3365905,,4,,POINT (16.3365905 48.2132411)
33079200,48.2140057,16.3368528,,4,,POINT (16.3368528 48.2140057)
33079201,48.2124022,16.3350145,,3,,POINT (16.3350145 48.2124022)
33079202,48.2130275,16.3348448,,4,,POINT (16.3348448 48.2130275)
33079203,48.2137638,16.3346699,,4,,POINT (16.3346699 48.2137638)
33079205,48.2131686,16.335939,,3,,POINT (16.335939 48.2131686)
33079206,48.212889,16.3336442,,3,,POINT (16.3336442 48.212889)
33079208,48.2132248,16.3375383,,3,,POINT (16.3375383 48.2132248)
33079209,48.2123168,16.3373645,,3,,POINT (16.3373645 48.2123168)
33079211,48.2119851,16.3397036,,5,,POINT (16.3397036 48.2119851)
33079212,48.2111003,16.3395185,,4,,POINT (16.3395185 48.2111003)
33079213,48.2103939,16.3394082,,4,,POINT (16.3394082 48.2103939)
33079214,48.2107501,16.338719,,4,,POINT (16.338719 48.2107501)
33079216,48.2121758,16.3389164,,5,,POINT (16.3389164 48.2121758)
33079217,48.2141005,16.339939,,4,,POINT (16.339939 48.2141005)
33079218,48.2118047,16.3361475,,4,,POINT (16.3361475 48.2118047)
33079219,48.211099,16.3359794,crossing,4,,POINT (16.3359794 48.211099)
33079220,48.2099523,16.3357117,,4,,POINT (16.3357117 48.2099523)
33079222,48.2120473,16.3337067,,4,,POINT (16.3337067 48.2120473)
33079223,48.2113905,16.3335684,traffic_signals,4,,POINT (16.3335684 48.2113905)
33079226,48.2082512,16.3362157,,4,,POINT (16.3362157 48.2082512)
33079227,48.2080136,16.3377492,,3,,POINT (16.3377492 48.2080136)
33079229,48.2122331,16.3289449,,4,,POINT (16.3289449 48.2122331)
33079231,48.2126585,16.3272976,,4,,POINT (16.3272976 48.2126585)
33079232,48.2123246,16.3312798,,4,,POINT (16.3312798 48.2123246)
33079235,48.2125574,16.328984,,4,,POINT (16.328984 48.2125574)
33079240,48.213639,16.3283203,,4,,POINT (16.3283203 48.213639)
33079241,48.2134238,16.3272018,,4,,POINT (16.3272018 48.2134238)
33079244,48.2103071,16.3324407,,3,,POINT (16.3324407 48.2103071)
33079245,48.2114019,16.3273139,,4,,POINT (16.3273139 48.2114019)
33079246,48.2111892,16.3287685,,4,,POINT (16.3287685 48.2111892)
33079247,48.2119319,16.3274045,,4,,POINT (16.3274045 48.2119319)
33079248,48.211677,16.3289048,,4,,POINT (16.3289048 48.211677)
33079249,48.2113539,16.3297283,,4,,POINT (16.3297283 48.2113539)
33079250,48.2109024,16.3308223,,4,,POINT (16.3308223 48.2109024)
33079251,48.2103743,16.3303835,,3,,POINT (16.3303835 48.2103743)
33079252,48.2107423,16.3285498,,4,,POINT (16.3285498 48.2107423)
33079254,48.2109258,16.3272905,,4,,POINT (16.3272905 48.2109258)
33143667,48.2167445,16.340146,,3,,POINT (16.340146 48.2167445)
33143752,48.2161544,16.3427868,,4,,POINT (16.3427868 48.2161544)
33143763,48.2141297,16.3407546,,4,,POINT (16.3407546 48.2141297)
33143803,48.2131631,16.340235,,4,,POINT (16.340235 48.2131631)
33143821,48.2214393,16.3371841,,4,,POINT (16.3371841 48.2214393)
33143825,48.2222744,16.337882,,4,,POINT (16.337882 48.2222744)
33143829,48.2231494,16.3417921,,4,,POINT (16.3417921 48.2231494)
33143834,48.2241049,16.3419122,,4,,POINT (16.3419122 48.2241049)
33143855,48.2174805,16.3271733,,3,,POINT (16.3271733 48.2174805)
33143877,48.2183691,16.3274136,,3,,POINT (16.3274136 48.2183691)
33143880,48.2206918,16.3417881,,3,,POINT (16.3417881 48.2206918)
33143888,48.2202363,16.3415148,,4,,POINT (16.3415148 48.2202363)
33143898,48.2187018,16.3409226,,4,,POINT (16.3409226 48.2187018)
33143911,48.2174865,16.3404262,,5,,POINT (16.3404262 48.2174865)
33143995,48.2236027,16.3374361,,4,,POINT (16.3374361 48.2236027)
33144069,48.2245295,16.3354038,,4,,POINT (16.3354038 48.2245295)
33144089,48.2141377,16.3415606,,4,,POINT (16.3415606 48.2141377)
33144127,48.2141577,16.3426267,,4,,POINT (16.3426267 48.2141577)
33144149,48.2141692,16.343854,,4,,POINT (16.343854 48.2141692)
33144156,48.2131399,16.341172,,4,,POINT (16.341172 48.2131399)
33144171,48.2131249,16.3424876,,4,,POINT (16.3424876 48.2131249)
33144282,48.2131287,16.3439237,,4,,POINT (16.3439237 48.2131287)
33144287,48.2123794,16.3408809,,3,,POINT (16.3408809 48.2123794)
33144292,48.2121122,16.3407986,,3,,POINT (16.3407986 48.2121122)
33144300,48.2120506,16.342347,,4,,POINT (16.342347 48.2120506)
33144355,48.211844,16.3407063,,3,,POINT (16.3407063 48.211844)
33144360,48.2092607,16.3419273,,4,,POINT (16.3419273 48.2092607)
33144363,48.2079297,16.3416718,,3,,POINT (16.3416718 48.2079297)
33144366,48.2200116,16.3427415,,4,,POINT (16.3427415 48.2200116)
33144376,48.2169851,16.3436531,,3,,POINT (16.3436531 48.2169851)
33144412,48.2170754,16.3432089,,4,,POINT (16.3432089 48.2170754)
33144414,48.2183536,16.3429038,,7,,POINT (16.3429038 48.2183536)
33144416,48.2182127,16.3437258,,3,,POINT (16.3437258 48.2182127)
33144419,48.2180665,16.3445798,,4,,POINT (16.3445798 48.2180665)
33144422,48.2209162,16.3390404,,4,,POINT (16.3390404 48.2209162)
33144424,48.2205487,16.340405,,4,,POINT (16.340405 48.2205487)
33144427,48.2219915,16.3360195,,4,,POINT (16.3360195 48.2219915)
33144459,48.2224411,16.3351015,,4,,POINT (16.3351015 48.2224411)
33144463,48.2241773,16.331527,,4,,POINT (16.331527 48.2241773)
33144467,48.2213039,16.3409478,,4,,POINT (16.3409478 48.2213039)
33144471,48.2216922,16.3395494,,3,,POINT (16.3395494 48.2216922)
33144475,48.2217434,16.3393645,,3,,POINT (16.3393645 48.2217434)
33144484,48.2232586,16.3358738,,4,,POINT (16.3358738 48.2232586)
33144487,48.2238029,16.3347658,,4,,POINT (16.3347658 48.2238029)
33144491,48.224264,16.3338278,,4,,POINT (16.3338278 48.224264)
33144494,48.2230866,16.3429429,,4,,POINT (16.3429429 48.2230866)
33144497,48.2230317,16.343871,,4,,POINT (16.343871 48.2230317)
33144500,48.2231404,16.3444459,,3,,POINT (16.3444459 48.2231404)
33144503,48.2239979,16.3432442,,4,,POINT (16.3432442 48.2239979)
33144550,48.2239237,16.344174,,4,,POINT (16.344174 48.2239237)
33144555,48.2244141,16.3399554,,4,,POINT (16.3399554 48.2244141)
33144560,48.2234056,16.3404827,,3,,POINT (16.3404827 48.2234056)
33144566,48.223573,16.3397192,,3,,POINT (16.3397192 48.223573)
33144572,48.2237309,16.3390945,,3,,POINT (16.3390945 48.2237309)
33144577,48.224254,16.3380685,,4,,POINT (16.3380685 48.224254)
33144583,48.2189455,16.3397278,,4,,POINT (16.3397278 48.2189455)
33144588,48.2193773,16.3380305,,4,,POINT (16.3380305 48.2193773)
33144591,48.2203904,16.3331256,,4,,POINT (16.3331256 48.2203904)
33144596,48.2206023,16.3323449,,4,,POINT (16.3323449 48.2206023)
33144601,48.2208402,16.3314843,,4,,POINT (16.3314843 48.2208402)
33144605,48.2211138,16.3306752,,4,,POINT (16.3306752 48.2211138)
33144611,48.2214303,16.3297548,,4,,POINT (16.3297548 48.2214303)
33144616,48.221698,16.328936,,4,,POINT (16.328936 48.221698)
33144621,48.2220036,16.3280054,,3,,POINT (16.3280054 48.2220036)
33144626,48.2199151,16.3384073,,4,,POINT (16.3384073 48.2199151)
33144629,48.2195895,16.3399699,,3,,POINT (16.3399699 48.2195895)
33144633,48.2206395,16.3349181,,3,,POINT (16.3349181 48.2206395)
33144637,48.2207966,16.3341114,,3,,POINT (16.3341114 48.2207966)
33144640,48.2208909,16.3336007,,4,,POINT (16.3336007 48.2208909)
33144644,48.2211676,16.3327043,,4,,POINT (16.3327043 48.2211676)
33144648,48.2214613,16.3317914,,4,,POINT (16.3317914 48.2214613)
33144652,48.2217242,16.3310124,,4,,POINT (16.3310124 48.2217242)
33144655,48.2223117,16.3292942,,4,,POINT (16.3292942 48.2223117)
33144659,48.2226404,16.3283356,,4,,POINT (16.3283356 48.2226404)
33144695,48.2197474,16.3329009,,4,,POINT (16.3329009 48.2197474)
33144700,48.2199786,16.3320632,,3,,POINT (16.3320632 48.2199786)
33144706,48.2202168,16.3311818,,4,,POINT (16.3311818 48.2202168)
33144712,48.2204686,16.330311,,4,,POINT (16.330311 48.2204686)
33144719,48.2210692,16.3285369,,4,,POINT (16.3285369 48.2210692)
33144747,48.2236691,16.3301183,,5,,POINT (16.3301183 48.2236691)
33144750,48.2240865,16.3291359,,3,,POINT (16.3291359 48.2240865)
33144755,48.2226845,16.330565,,3,,POINT (16.330565 48.2226845)
33144759,48.2229181,16.32967,,3,,POINT (16.32967 48.2229181)
33144765,48.2187907,16.3342791,,3,,POINT (16.3342791 48.2187907)
33144774,48.2191153,16.3326792,,4,,POINT (16.3326792 48.2191153)
33144782,48.2198477,16.3298513,,3,,POINT (16.3298513 48.2198477)
33144804,48.2201389,16.3289414,,4,,POINT (16.3289414 48.2201389)
33144808,48.220418,16.3281299,,3,,POINT (16.3281299 48.220418)
33144817,48.2206851,16.327352,,4,,POINT (16.327352 48.2206851)
33144821,48.2176641,16.3392305,traffic_signals,4,,POINT (16.3392305 48.2176641)
33144826,48.2176912,16.3375506,,3,,POINT (16.3375506 48.2176912)
33144831,48.2176101,16.3370054,,3,,POINT (16.3370054 48.2176101)
33144875,48.2177103,16.3385519,,3,,POINT (16.3385519 48.2177103)
33144880,48.2158223,16.3408749,,3,,POINT (16.3408749 48.2158223)
33144883,48.2160107,16.3387674,,4,,POINT (16.3387674 48.2160107)
33144888,48.2161361,16.3372575,,4,,POINT (16.3372575 48.2161361)
33144892,48.2162643,16.3355835,,3,,POINT (16.3355835 48.2162643)
33144900,48.216481,16.3320677,,4,,POINT (16.3320677 48.216481)
33144904,48.216498,16.3300259,,4,,POINT (16.3300259 48.216498)
33144906,48.2165037,16.3290586,,3,,POINT (16.3290586 48.2165037)
33144909,48.2165059,16.3281493,,4,,POINT (16.3281493 48.2165059)
33144914,48.2165075,16.3273411,,3,,POINT (16.3273411 48.2165075)
33144925,48.2150695,16.3300421,,4,,POINT (16.3300421 48.2150695)
33144928,48.2151392,16.3290549,,4,,POINT (16.3290549 48.2151392)
33144932,48.2152008,16.3282155,,4,,POINT (16.3282155 48.2152008)
33144935,48.2152751,16.3272784,,4,,POINT (16.3272784 48.2152751)
33144941,48.2212569,16.3354187,,4,,POINT (16.3354187 48.2212569)
33144947,48.2217078,16.3343852,,4,,POINT (16.3343852 48.2217078)
33144987,48.2232287,16.3370733,,3,,POINT (16.3370733 48.2232287)
33144992,48.2235952,16.3362094,,3,,POINT (16.3362094 48.2235952)
33144997,48.2229157,16.3316878,,3,,POINT (16.3316878 48.2229157)
33145001,48.2159328,16.3273106,,3,,POINT (16.3273106 48.2159328)
33145009,48.2156509,16.3272956,,3,,POINT (16.3272956 48.2156509)
33145032,48.2156368,16.3281961,,4,,POINT (16.3281961 48.2156368)
33145050,48.2156293,16.3290343,,3,,POINT (16.3290343 48.2156293)
33174083,48.2142953,16.3272344,,4,,POINT (16.3272344 48.2142953)
33174084,48.2143278,16.3282518,,3,,POINT (16.3282518 48.2143278)
33174085,48.2204823,16.3429362,,3,,POINT (16.3429362 48.2204823)
33174086,48.220796,16.3293648,,4,,POINT (16.3293648 48.220796)
33174087,48.2220206,16.3301412,,4,,POINT (16.3301412 48.2220206)
33174088,48.2165132,16.3269092,,4,,POINT (16.3269092 48.2165132)
33174090,48.2119465,16.3486508,traffic_signals,4,,POINT (16.3486508 48.2119465)
33182037,48.2118449,16.3495934,,3,,POINT (16.3495934 48.2118449)
33182038,48.2126248,16.349552,,3,,POINT (16.349552 48.2126248)
33182039,48.2132756,16.3495107,traffic_signals,4,,POINT (16.3495107 48.2132756)
33182040,48.2140848,16.3494553,,3,,POINT (16.3494553 48.2140848)
33182041,48.2125955,16.3485856,,3,,POINT (16.3485856 48.2125955)
33182042,48.2132221,16.3484849,traffic_signals,4,,POINT (16.3484849 48.2132221)
33182043,48.2145794,16.3480086,,3,,POINT (16.3480086 48.2145794)
33182046,48.2141514,16.3471939,,3,,POINT (16.3471939 48.2141514)
33182047,48.2131666,16.347284,,3,,POINT (16.347284 48.2131666)
33182048,48.2131188,16.3454729,,4,,POINT (16.3454729 48.2131188)
33182049,48.2141933,16.3455458,,3,,POINT (16.3455458 48.2141933)
33182051,48.2163553,16.3457934,,3,,POINT (16.3457934 48.2163553)
33182052,48.2161153,16.348099,,4,,POINT (16.348099 48.2161153)
33182053,48.2159657,16.3497361,,3,,POINT (16.3497361 48.2159657)
33182054,48.2158281,16.3510587,,4,,POINT (16.3510587 48.2158281)
33182055,48.2171663,16.3512494,,4,,POINT (16.3512494 48.2171663)
33182056,48.2172592,16.3499515,,3,,POINT (16.3499515 48.2172592)
33182057,48.2133504,16.3510886,,4,,POINT (16.3510886 48.2133504)
33182058,48.2119537,16.3521419,,3,,POINT (16.3521419 48.2119537)
33182059,48.213384,16.3518269,,3,,POINT (16.3518269 48.213384)
33182060,48.2134324,16.3531935,,3,,POINT (16.3531935 48.2134324)
33182062,48.2123966,16.3451262,crossing,4,,POINT (16.3451262 48.2123966)
33182063,48.2119724,16.3440021,,3,,POINT (16.3440021 48.2119724)
33182066,48.2163892,16.3454181,,3,,POINT (16.3454181 48.2163892)
33182067,48.2163706,16.3450755,,3,,POINT (16.3450755 48.2163706)
33182069,48.2166778,16.3437153,,4,,POINT (16.3437153 48.2166778)
33182070,48.2171655,16.3454627,,4,,POINT (16.3454627 48.2171655)
33182071,48.2168574,16.3454621,,3,,POINT (16.3454621 48.2168574)
33182073,48.2179161,16.3454392,,3,,POINT (16.3454392 48.2179161)
33182074,48.2177795,16.3462271,,3,,POINT (16.3462271 48.2177795)
33182075,48.2120356,16.3451626,,3,,POINT (16.3451626 48.2120356)
33182076,48.211573,16.3470321,,3,,POINT (16.3470321 48.211573)
33182078,48.218098,16.3584819,,3,,POINT (16.3584819 48.218098)
33182085,48.2191833,16.3522373,,3,,POINT (16.3522373 48.2191833)
33182088,48.2193081,16.3519865,,3,,POINT (16.3519865 48.2193081)
33182886,48.2078216,16.3663089,crossing,5,,POINT (16.3663089 48.2078216)
33182887,48.2081987,16.3665029,,3,,POINT (16.3665029 48.2081987)
33182888,48.2081292,16.3662913,,3,,POINT (16.3662913 48.2081292)
33182892,48.2101158,16.3699137,,4,,POINT (16.3699137 48.2101158)
33182893,48.2082548,16.3703958,,3,,POINT (16.3703958 48.2082548)
